"Country Name","Country Code","Indicator Name","Indicator Code","Time Period","Value","Status",
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1998","69.280716932273",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2016","65.3566539846",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2017","62.7241839892763",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2018","61.7431746325587",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2019","60.723633230067",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1999","1.59699295032739",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2000","1.49328938886263",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2001","1.31167381774347",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2002","1.57866123169671",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2003","2.00667492708436",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2004","1.87046171896157",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2005","1.74242483039144",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2006","1.8076520172842",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2007","1.83480983370909",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2008","2.19750508637107",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2009","2.88338070854903",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2010","4.26895705796693",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2011","5.33331064525873",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2012","3.21411703105771",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2013","2.79418420231511",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2014","2.78679861894141",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2015","2.82793156761504",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1995","4.87008079425605",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1996","4.48108820002176",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1997","3.86211487810521",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1998","4.50298507519879",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2016","2.33681834002349",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2017","2.43181644272274",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2018","2.47005552482572",""
"World","001","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2019","2.53211224370892",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1999","1.6772105033136",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2000","1.49029044249545",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2001","1.37866370340131",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2002","1.64821388897718",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2003","2.10317010513781",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2004","2.14983938856847",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2005","1.98662642241268",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2006","2.07072895732442",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2007","2.35317269964206",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2008","2.70985455848087",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2009","2.87088021084337",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2010","4.2625283859724",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2011","4.71877574898014",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2012","2.99515174636167",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2013","2.50762805483081",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2014","2.71587241147704",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1995","5.76709055106318",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1996","5.22885086530355",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1997","4.50364705326787",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1998","5.35566802508122",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2000","57.1428454038036",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2001","55.6634957344667",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2002","53.178764350578",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2003","52.5627651722523",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2004","49.0752540157439",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2005","45.2667084551245",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2006","44.2840479488664",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2007","45.6643137050299",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2008","41.1008312803255",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2009","39.6477707842278",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2010","39.2717263028838",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2011","38.2246722051553",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2012","38.3438431518166",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2013","35.6457045024445",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2014","43.2962148899652",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1999","55.9301236759899",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1995","58.7675671580347",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1996","57.3709042828727",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1997","59.6909053146736",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1998","57.6410252151803",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1999","44.0698763240101",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2000","42.8571545961964",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2001","44.3365042655333",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2002","46.821235649422",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2003","47.4372348277477",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2004","50.9247459842561",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2005","54.7332915448755",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2006","55.7159520511336",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2007","54.3356862949701",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2008","58.8991687196745",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2009","60.3522292157722",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2010","60.7282736971162",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2011","61.7753277948447",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2012","61.6561568481834",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2013","64.3542954975555",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2014","56.7037851100348",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1995","41.2324328419653",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1996","42.6290957171273",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1997","40.3090946853264",""
"Emerging and Developing Economies","200","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1998","42.3589747848197",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2012","1.76400090790958",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2013","2.08729995494854",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2014","1.61248524730501",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2012","2.10943168656789",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2013","2.16650238154219",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2014","1.87760544992311",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1995","12.2101649204221",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1996","11.9579772098117",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1997","12.3423392143478",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1998","13.0547990401465",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1995","0.0646012717704481",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1996","0.0580959874091363",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1997","0.108820631877035",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1998","0.0270058961885535",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","1999","17.3276390935329",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2000","17.9579736865449",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2001","19.6199049013229",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2002","24.4498254962417",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2003","29.4544348145761",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2004","28.5085453197095",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2005","28.4878194955828",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2006","28.9820391271517",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2007","28.0858116485797",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2008","29.3091562890531",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2009","30.2278328409864",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2010","27.7921937771845",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2011","26.913020744731",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2012","23.7046241710856",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2013","23.4993465936436",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2014","19.7360960179156",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1995","2.6280401240604",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1996","2.42557131607585",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1997","2.11434507852077",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1998","2.20868382107483",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1999","3.9480426738273",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2000","2.75293851028506",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2001","2.43268445969805",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2002","3.80204331007532",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2003","2.68090061942084",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2004","2.79941857969715",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2005","2.56934291611949",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2006","2.29790752684184",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2007","2.3225442864282",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2008","2.61631600806515",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2009","1.77044049974174",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2010","2.80609961408401",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2011","2.74709911674018",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2012","2.99744163322044",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2013","2.94603610628743",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2014","2.55129232270139",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1995","5.97472184782794",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1996","5.54094884995001",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1997","4.54382023464833",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1998","3.95356936002684",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1995","0.336946769648492",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1996","0.145443623687495",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1997","0.335779836181599",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1998","0.140682677727546",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1999","2.53727436321642",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2000","2.62532524575771",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2001","2.76434555106884",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2002","3.19060492710447",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2003","4.12475196968908",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2004","5.40606243790784",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2005","5.61410279751746",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2006","6.46416521424991",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2007","6.32978237692091",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2008","5.96562818430247",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2009","5.98437868292396",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2010","5.60149554654097",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2011","5.41180688860494",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2012","5.28079452489004",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2013","5.19866162601757",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2014","4.50969593066789",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1995","2.19567902086326",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1996","2.20045667474518",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1997","2.27448312689374",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1998","2.25667731095082",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1999","0.499772036097573",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2000","0.220819944260881",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2001","0.103305162452202",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2002","0.136927235147413",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2003","0.130600098867887",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2004","0.143134394146137",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2005","0.0708631388995561",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2006","0.0861954064242741",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2007","0.0863164852366708",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2008","0.0929315039664246",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2009","0.0371422762986354",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2010","0.0591768189861235",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2011","0.0666248508141058",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2012","0.15798988665918",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2013","0.124785758291701",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2014","0.0737544185911248",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1995","0.762741883809581",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1996","0.719434213750815",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1997","0.605404019999237",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1998","0.569399933142995",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1999","74.3117118853586",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2000","74.9414984328928",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2001","73.9379532154673",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2002","67.017530494531",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2003","61.8326625967195",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2004","61.8991682546404",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2005","61.9591738062562",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2006","60.76071520741",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2007","61.9241843944134",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2008","60.3927093384221",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2009","59.0823482390523",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2010","59.4647536961038",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2011","58.8002687619266",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2012","60.5097879935632",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2013","60.8328336174957",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2014","66.7790869311219",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1995","73.5391870155243",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1996","74.6500898070278",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1997","75.4447791036662",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1998","75.5105278142207",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1999","1.37555994796727",""
